timestamp,emg_value
2.329,326
2.33,320
2.331,315
2.332,316
2.333,306
2.334,312
2.335,306
2.336,311
2.337,306
2.338,297
2.339,294
2.34,297
2.341,297
2.342,317
2.343,317
2.344,340
2.345,346
2.346,346
2.347,344
2.348,348
2.349,340
2.35,328
2.351,323
2.352,323
2.353,328
2.354,320
2.355,316
2.356,319
2.357,314
2.358,305
2.359,332
2.36,342
2.361,334
2.362,342
2.363,342
2.364,347
2.365,343
2.366,329
2.367,342
2.368,335
2.369,328
2.37,317
2.371,313
2.372,319
2.373,318
2.374,309
2.375,312
2.376,329
2.377,329
2.378,329
2.379,326
2.38,332
2.381,332
2.382,320
2.383,322
2.384,325
2.385,317
2.386,307
2.387,308
2.388,301
2.389,309
2.39,301
2.391,291
2.392,298
2.393,329
2.394,338
2.395,335
2.396,342
2.397,348
2.398,339
2.399,354
2.4,373
2.401,368
2.402,363
2.403,358
2.404,357
2.405,355
2.406,343
2.407,346
2.408,344
2.409,352
2.41,346
2.411,339
2.412,347
2.413,355
2.414,350
2.415,338
2.416,356
2.417,350
2.418,347
2.419,377
2.42,381
2.421,376
2.422,374
2.423,360
2.424,383
2.425,379
2.426,372
2.427,368
2.428,362
2.429,364
2.43,360
2.431,345
2.432,345
2.433,333
2.434,320
2.435,313
2.436,304
2.437,303
2.438,301
2.439,293
2.44,327
2.441,345
2.442,344
2.443,338
2.444,334
2.445,334
2.446,336
2.447,323
2.448,318
2.449,307
2.45,301
2.451,295
2.452,290
2.453,288
2.454,285
2.455,277
2.456,291
2.457,319
2.458,314
2.459,309
2.46,306
2.461,303
2.462,308
2.463,306
2.464,303
2.465,317
2.466,320
2.467,314
2.468,313
2.469,310
2.47,316
2.471,309
2.472,306
2.473,320
2.474,320
2.475,315
2.476,310
2.477,309
2.478,310
2.479,305
2.48,293
2.481,291
2.482,285
2.483,300
2.484,293
2.485,290
2.486,293
2.487,290
2.488,279
2.489,305
2.49,298
2.491,291
2.492,281
2.493,274
2.494,275
2.495,276
2.496,265
2.497,281
2.498,323
2.499,323
2.5,324
2.501,320
2.502,327
2.503,330
2.504,317
2.505,318
2.506,318
2.507,335
2.508,330
2.509,321
2.51,322
2.511,322
2.512,310
2.513,318
2.514,343
2.515,378
2.516,385
2.517,379
2.518,384
2.519,386
2.52,374
2.521,360
2.522,367
2.523,358
2.524,368
2.525,359
2.526,351
2.527,355
2.528,348
2.529,338
2.53,365
2.531,359
2.532,353
2.533,344
2.534,337
2.535,336
2.536,333
2.537,320
2.538,322
2.539,314
2.54,304
2.541,294
2.542,287
2.543,288
2.544,283
2.545,278
2.546,299
2.547,331
2.548,329
2.549,334
2.55,332
2.551,333
2.552,328
2.553,317
2.554,330
2.555,343
2.556,360
2.557,361
2.558,353
2.559,356
2.56,359
2.561,345
2.562,387
2.563,410
2.564,406
2.565,411
2.566,401
2.567,406
2.568,408
2.569,395
2.57,409
2.571,397
2.572,386
2.573,379
2.574,367
2.575,363
2.576,364
2.577,352
2.578,344
2.579,349
2.58,352
2.581,345
2.582,333
2.583,328
2.584,330
2.585,321
2.586,319
2.587,360
2.588,357
2.589,350
2.59,347
2.591,341
2.592,346
2.593,348
2.594,369
2.595,398
2.596,408
2.597,411
2.598,406
2.599,404
2.6,409
2.601,406
2.602,391
2.603,398
2.604,393
2.605,387
2.606,376
2.607,367
2.608,363
2.609,360
2.61,346
2.611,375
2.612,372
2.613,378
2.614,374
2.615,367
2.616,371
2.617,370
2.618,366
2.619,373
2.62,363
2.621,358
2.622,364
2.623,363
2.624,365
2.625,365
2.626,352
2.627,348
2.628,351
2.629,339
2.63,332
2.631,319
2.632,312
2.633,311
2.634,299
2.635,300
2.636,299
2.637,295
2.638,286
2.639,283
2.64,276
2.641,278
2.642,272
2.643,265
2.644,280
2.645,317
2.646,319
2.647,315
2.648,314
2.649,320
2.65,314
2.651,308
2.652,315
2.653,310
2.654,312
2.655,307
2.656,299
2.657,304
2.658,301
2.659,297
2.66,315
2.661,309
2.662,302
2.663,295
2.664,288
2.665,291
2.666,286
2.667,287
2.668,286
2.669,308
2.67,332
2.671,334
2.672,332
2.673,338
2.674,337
2.675,326
2.676,346
2.677,345
2.678,343
2.679,334
2.68,327
2.681,327
2.682,329
2.683,317
2.684,310
2.685,310
2.686,302
2.687,292
2.688,284
2.689,284
2.69,289
2.691,279
2.692,274
2.693,284
2.694,328
2.695,326
2.696,322
2.697,326
2.698,341
2.699,337
2.7,337
2.701,329
2.702,331
2.703,324
2.704,315
2.705,310
2.706,313
2.707,306
2.708,295
2.709,313
2.71,307
2.711,301
2.712,294
2.713,291
2.714,293
2.715,287
2.716,276
2.717,270
2.718,266
2.719,263
2.72,256
2.721,253
2.722,255
2.723,252
2.724,250
2.725,258
2.726,265
2.727,262
2.728,261
2.729,259
2.73,266
2.731,266
2.732,264
2.733,279
2.734,272
2.735,264
2.736,258
2.737,252
2.738,255
2.739,257
2.74,250
2.741,245
2.742,268
2.743,262
2.744,257
2.745,252
2.746,252
2.747,253
2.748,248
2.749,251
2.75,271
2.751,269
2.752,268
2.753,264
2.754,269
2.755,277
2.756,274
2.757,265
2.758,256
2.759,250
2.76,243
2.761,251
2.762,263
2.763,270
2.764,266
2.765,260
2.766,273
2.767,284
2.768,282
2.769,280
2.77,274
2.771,278
2.772,277
2.773,305
2.774,328
2.775,346
2.776,350
2.777,345
2.778,334
2.779,339
2.78,338
2.781,324
2.782,315
2.783,319
2.784,332
2.785,326
2.786,329
2.787,338
2.788,337
2.789,327
2.79,344
2.791,338
2.792,344
2.793,345
2.794,343
2.795,346
2.796,349
2.797,335
2.798,334
2.799,369
2.8,408
2.801,409
2.802,414
2.803,417
2.804,421
2.805,406
2.806,413
2.807,441
2.808,440
2.809,432
2.81,425
2.811,415
2.812,417
2.813,402
2.814,396
2.815,411
2.816,455
2.817,457
2.818,451
2.819,447
2.82,451
2.821,438
2.822,437
2.823,434
2.824,419
2.825,411
2.826,415
2.827,416
2.828,419
2.829,411
2.83,394
2.831,386
2.832,433
2.833,428
2.834,425
2.835,425
2.836,426
2.837,417
2.838,401
2.839,421
2.84,413
2.841,402
2.842,392
2.843,383
2.844,384
2.845,378
2.846,367
2.847,388
2.848,398
2.849,408
2.85,401
2.851,392
2.852,399
2.853,402
2.854,389
2.855,395
2.856,406
2.857,395
2.858,388
2.859,382
2.86,384
2.861,385
2.862,370
2.863,389
2.864,383
2.865,395
2.866,387
2.867,389
2.868,389
2.869,389
2.87,381
2.871,373
2.872,388
2.873,381
2.874,399
2.875,396
2.876,395
2.877,395
2.878,382
2.879,370
2.88,406
2.881,417
2.882,419
2.883,420
2.884,410
2.885,410
2.886,400
2.887,385
2.888,392
2.889,388
2.89,379
2.891,372
2.892,362
2.893,362
2.894,354
2.895,347
2.896,382
2.897,387
2.898,384
2.899,393
2.9,388
2.901,393
2.902,390
2.903,381
2.904,395
2.905,413
2.906,407
2.907,399
2.908,393
2.909,397
2.91,394
2.911,380
2.912,370
2.913,369
2.914,366
2.915,354
2.916,343
2.917,335
2.918,334
2.919,322
2.92,336
2.921,329
2.922,321
2.923,312
2.924,306
2.925,299
2.926,301
2.927,293
2.928,290
2.929,302
2.93,295
2.931,291
2.932,284
2.933,276
2.934,280
2.935,272
2.936,267
2.937,267
2.938,266
2.939,257
2.94,252
2.941,247
2.942,252
2.943,247
2.944,240
2.945,235
2.946,269
2.947,290
2.948,296
2.949,297
2.95,306
2.951,304
2.952,304
2.953,328
2.954,379
2.955,386
2.956,391
2.957,387
2.958,391
2.959,385
2.96,379
2.961,403
2.962,395
2.963,389
2.964,382
2.965,372
2.966,368
2.967,367
2.968,352
2.969,356
2.97,352
2.971,342
2.972,332
2.973,322
2.974,317
2.975,314
2.976,306
2.977,334
2.978,333
2.979,326
2.98,317
2.981,309
2.982,306
2.983,308
2.984,301
2.985,291
2.986,298
2.987,298
2.988,291
2.989,286
2.99,281
2.991,283
2.992,274
2.993,282
2.994,272
2.995,265
2.996,259
2.997,252
2.998,244
2.999,247
3.0,241
3.001,238
3.002,245
3.003,250
3.004,244
3.005,246
3.006,247
3.007,257
3.008,249
3.009,248
3.01,264
3.011,264
3.012,256
3.013,248
3.014,244
3.015,247
3.016,244
3.017,240
3.018,254
3.019,259
3.02,267
3.021,263
3.022,259
3.023,264
3.024,264
3.025,255
3.026,254
3.027,258
3.028,250
3.029,244
3.03,235
3.031,237
3.032,233
3.033,228
3.034,239
3.035,242
3.036,235
3.037,227
3.038,224
3.039,229
3.04,233
3.041,225
3.042,240
3.043,252
3.044,268
3.045,268
3.046,267
3.047,272
3.048,277
3.049,271
3.05,267
3.051,296
3.052,289
3.053,285
3.054,283
3.055,278
3.056,282
3.057,273
3.058,280
3.059,308
3.06,338
3.061,345
3.062,342
3.063,342
3.064,346
3.065,337
3.066,334
3.067,356
3.068,366
3.069,368
3.07,365
3.071,360
3.072,363
3.073,357
3.074,342
3.075,339
3.076,345
3.077,334
3.078,325
3.079,319
3.08,318
3.081,313
3.082,305
3.083,320
3.084,330
3.085,327
3.086,321
3.087,317
3.088,316
3.089,315
3.09,303
3.091,309
3.092,315
3.093,305
3.094,298
3.095,329
3.096,337
3.097,342
3.098,332
3.099,323
3.1,334
3.101,345
3.102,341
3.103,333
3.104,332
3.105,332
3.106,322
3.107,313
3.108,314
3.109,307
3.11,297
3.111,288
3.112,283
3.113,285
3.114,276
3.115,277
3.116,280
3.117,281
3.118,275
3.119,270
3.12,265
3.121,270
3.122,263
3.123,272
3.124,304
3.125,301
3.126,294
3.127,290
3.128,289
3.129,294
3.13,287
3.131,279
3.132,313
3.133,314
3.134,310
3.135,308
3.136,308
3.137,310
3.138,306
3.139,293
3.14,311
3.141,334
3.142,340
3.143,337
3.144,333
3.145,332
3.146,331
3.147,317
3.148,336
3.149,357
3.15,353
3.151,347
3.152,344
3.153,345
3.154,344
3.155,330
3.156,321
3.157,314
3.158,318
3.159,310
3.16,302
3.161,291
3.162,291
3.163,280
3.164,278
3.165,282
3.166,275
3.167,277
3.168,273
3.169,275
3.17,278
3.171,270
3.172,294
3.173,302
3.174,295
3.175,293
3.176,292
3.177,296
3.178,302
3.179,297
3.18,316
3.181,317
3.182,325
3.183,325
3.184,325
3.185,324
3.186,329
3.187,322
3.188,322
3.189,315
3.19,311
3.191,304
3.192,297
3.193,294
3.194,297
3.195,292
3.196,326
3.197,321
3.198,334
3.199,331
3.2,333
3.201,330
3.202,330
3.203,324
3.204,312
3.205,304
3.206,293
3.207,285
3.208,279
3.209,270
3.21,268
3.211,268
3.212,259
3.213,260
3.214,270
3.215,260
3.216,253
3.217,243
3.218,240
3.219,239
3.22,230
3.221,230
3.222,223
3.223,214
3.224,206
3.225,200
3.226,199
3.227,204
3.228,200
3.229,222
3.23,241
3.231,241
3.232,235
3.233,230
3.234,231
3.235,236
3.236,230
3.237,222
3.238,233
3.239,227
3.24,233
3.241,230
3.242,223
3.243,228
3.244,226
3.245,228
3.246,259
3.247,285
3.248,289
3.249,291
3.25,291
3.251,294
3.252,287
3.253,280
3.254,272
3.255,296
3.256,290
3.257,284
3.258,279
3.259,282
3.26,282
3.261,270
3.262,286
3.263,295
3.264,297
3.265,293
3.266,286
3.267,285
3.268,288
3.269,277
3.27,269
3.271,273
3.272,267
3.273,263
3.274,261
3.275,272
3.276,278
3.277,278
3.278,279
3.279,273
3.28,279
3.281,281
3.282,279
3.283,284
3.284,284
3.285,279
3.286,298
3.287,339
3.288,348
3.289,354
3.29,348
3.291,341
3.292,346
3.293,335
3.294,324
3.295,339
3.296,337
3.297,360
3.298,361
3.299,364
3.3,368
3.301,357
3.302,343
3.303,346
3.304,335
3.305,327
3.306,317
3.307,315
3.308,311
3.309,300
3.31,303
3.311,307
3.312,298
3.313,292
3.314,290
3.315,285
3.316,286
3.317,282
3.318,271
3.319,280
3.32,281
3.321,274
3.322,268
3.323,263
3.324,265
3.325,264
3.326,254
3.327,257
3.328,249
3.329,245
3.33,241
3.331,238
3.332,237
3.333,237
3.334,238
3.335,255
3.336,254
3.337,258
3.338,251
3.339,243
3.34,248
3.341,251
3.342,245
3.343,240
3.344,233
3.345,225
3.346,225
3.347,223
3.348,221
3.349,225
3.35,220
3.351,225
3.352,218
3.353,221
3.354,227
3.355,234
3.356,239
3.357,248
3.358,245
3.359,255
3.36,247
3.361,238
3.362,236
3.363,232
3.364,227
3.365,233
3.366,229
3.367,228
3.368,241
3.369,258
3.37,261
3.371,263
3.372,259
3.373,263
3.374,260
3.375,252
3.376,244
3.377,235
3.378,227
3.379,220
3.38,212
3.381,215
3.382,213
3.383,208
3.384,235
3.385,238
3.386,240
3.387,237
3.388,237
3.389,243
3.39,243
3.391,236
3.392,265
3.393,264
3.394,265
3.395,262
3.396,258
3.397,270
3.398,277
3.399,268
3.4,302
3.401,319
3.402,322
3.403,318
3.404,317
3.405,313
3.406,318
3.407,308
3.408,334
3.409,347
3.41,344
3.411,337
3.412,332
3.413,325
3.414,328
3.415,320
3.416,309
3.417,325
3.418,320
3.419,309
3.42,302
3.421,300
3.422,301
3.423,292
3.424,283
3.425,297
3.426,290
3.427,285
3.428,278
3.429,269
3.43,265
3.431,262
3.432,252
3.433,272
3.434,285
3.435,279
3.436,276
3.437,268
3.438,270
3.439,269
3.44,260
3.441,275
3.442,279
3.443,274
3.444,268
3.445,261
3.446,259
3.447,262
3.448,253
3.449,247
3.45,268
3.451,261
3.452,265
3.453,281
3.454,291
3.455,295
3.456,285
3.457,297
3.458,314
3.459,321
3.46,327
3.461,327
3.462,328
3.463,332
3.464,320
3.465,323
3.466,327
3.467,318
3.468,307
3.469,302
3.47,296
3.471,297
3.472,286
3.473,288
3.474,315
3.475,311
3.476,305
3.477,302
3.478,301
3.479,305
3.48,297
3.481,288
3.482,326
3.483,321
3.484,327
3.485,325
3.486,324
3.487,326
3.488,321
3.489,312
3.49,335
3.491,334
3.492,332
3.493,323
3.494,321
3.495,325
3.496,324
3.497,312
3.498,319
3.499,321
3.5,323
3.501,316
3.502,338
3.503,382
3.504,402
3.505,397
3.506,403
3.507,394
3.508,385
3.509,375
3.51,368
3.511,361
3.512,358
3.513,344
3.514,331
3.515,383
3.516,379
3.517,379
3.518,375
3.519,374
3.52,374
3.521,362
3.522,362
3.523,366
3.524,366
3.525,363
3.526,357
3.527,356
3.528,360
3.529,348
3.53,335
3.531,354
3.532,347
3.533,342
3.534,344
3.535,343
3.536,345
3.537,338
3.538,337
3.539,326
3.54,357
3.541,356
3.542,350
3.543,348
3.544,350
3.545,343
3.546,329
3.547,335
3.548,328
3.549,317
3.55,313
3.551,304
3.552,305
3.553,297
3.554,286
3.555,307
3.556,326
3.557,348
3.558,350
3.559,349
3.56,354
3.561,351
3.562,340
3.563,332
3.564,326
3.565,316
3.566,308
3.567,301
3.568,300
3.569,299
3.57,292
3.571,322
3.572,346
3.573,363
3.574,370
3.575,363
3.576,363
3.577,364
3.578,351
3.579,348
3.58,343
3.581,353
3.582,351
3.583,346
3.584,346
3.585,347
3.586,335
3.587,342
3.588,344
3.589,395
3.59,396
3.591,404
3.592,411
3.593,417
3.594,406
3.595,416
3.596,429
3.597,452
3.598,454
3.599,447
3.6,456
3.601,473
3.602,475
3.603,463
3.604,459
3.605,458
3.606,466
3.607,457
3.608,464
3.609,479
3.61,480
3.611,469
3.612,454
3.613,465
3.614,463
3.615,455
3.616,447
3.617,448
3.618,439
3.619,421
3.62,413
3.621,427
3.622,427
3.623,416
3.624,409
3.625,404
3.626,399
3.627,385
3.628,370
3.629,378
3.63,382
3.631,372
3.632,374
3.633,374
3.634,378
3.635,364
3.636,377
3.637,386
3.638,377
3.639,372
3.64,370
3.641,373
3.642,372
